id_code,experiment,plate,well,sirna,well_type,img_path_root,cell_type
HUVEC-23_2_C03,HUVEC-23,2,C03,8,positive_control,test/HUVEC-23/Plate2/C03_s2,HUVEC
HUVEC-23_2_C07,HUVEC-23,2,C07,23,positive_control,test/HUVEC-23/Plate2/C07_s1,HUVEC
HUVEC-23_2_C07,HUVEC-23,2,C07,23,positive_control,test/HUVEC-23/Plate2/C07_s2,HUVEC
HUVEC-23_2_C10,HUVEC-23,2,C10,30,negative_control,test/HUVEC-23/Plate2/C10_s1,HUVEC
HUVEC-23_2_C10,HUVEC-23,2,C10,30,negative_control,test/HUVEC-23/Plate2/C10_s2,HUVEC
HUVEC-23_2_C11,HUVEC-23,2,C11,16,positive_control,test/HUVEC-23/Plate2/C11_s1,HUVEC
HUVEC-23_2_C11,HUVEC-23,2,C11,16,positive_control,test/HUVEC-23/Plate2/C11_s2,HUVEC
HUVEC-23_2_C15,HUVEC-23,2,C15,13,positive_control,test/HUVEC-23/Plate2/C15_s1,HUVEC
HUVEC-23_2_C15,HUVEC-23,2,C15,13,positive_control,test/HUVEC-23/Plate2/C15_s2,HUVEC
HUVEC-23_2_C19,HUVEC-23,2,C19,27,positive_control,test/HUVEC-23/Plate2/C19_s1,HUVEC
HUVEC-23_2_C19,HUVEC-23,2,C19,27,positive_control,test/HUVEC-23/Plate2/C19_s2,HUVEC
HUVEC-23_2_C22,HUVEC-23,2,C22,7,positive_control,test/HUVEC-23/Plate2/C22_s1,HUVEC
HUVEC-23_2_C22,HUVEC-23,2,C22,7,positive_control,test/HUVEC-23/Plate2/C22_s2,HUVEC
HUVEC-23_2_F03,HUVEC-23,2,F03,29,positive_control,test/HUVEC-23/Plate2/F03_s1,HUVEC
HUVEC-23_2_F03,HUVEC-23,2,F03,29,positive_control,test/HUVEC-23/Plate2/F03_s2,HUVEC
HUVEC-23_2_F07,HUVEC-23,2,F07,14,positive_control,test/HUVEC-23/Plate2/F07_s1,HUVEC
HUVEC-23_2_F07,HUVEC-23,2,F07,14,positive_control,test/HUVEC-23/Plate2/F07_s2,HUVEC
HUVEC-23_2_F11,HUVEC-23,2,F11,2,positive_control,test/HUVEC-23/Plate2/F11_s1,HUVEC
HUVEC-23_2_F11,HUVEC-23,2,F11,2,positive_control,test/HUVEC-23/Plate2/F11_s2,HUVEC
HUVEC-23_2_F15,HUVEC-23,2,F15,3,positive_control,test/HUVEC-23/Plate2/F15_s1,HUVEC
HUVEC-23_2_F15,HUVEC-23,2,F15,3,positive_control,test/HUVEC-23/Plate2/F15_s2,HUVEC
HUVEC-23_2_F19,HUVEC-23,2,F19,4,positive_control,test/HUVEC-23/Plate2/F19_s1,HUVEC
HUVEC-23_2_F19,HUVEC-23,2,F19,4,positive_control,test/HUVEC-23/Plate2/F19_s2,HUVEC
HUVEC-23_2_F22,HUVEC-23,2,F22,15,positive_control,test/HUVEC-23/Plate2/F22_s1,HUVEC
HUVEC-23_2_F22,HUVEC-23,2,F22,15,positive_control,test/HUVEC-23/Plate2/F22_s2,HUVEC
HUVEC-23_2_G06,HUVEC-23,2,G06,30,negative_control,test/HUVEC-23/Plate2/G06_s1,HUVEC
HUVEC-23_2_G06,HUVEC-23,2,G06,30,negative_control,test/HUVEC-23/Plate2/G06_s2,HUVEC
HUVEC-23_2_G07,HUVEC-23,2,G07,30,negative_control,test/HUVEC-23/Plate2/G07_s1,HUVEC
HUVEC-23_2_G07,HUVEC-23,2,G07,30,negative_control,test/HUVEC-23/Plate2/G07_s2,HUVEC
HUVEC-23_2_H03,HUVEC-23,2,H03,1,positive_control,test/HUVEC-23/Plate2/H03_s1,HUVEC
HUVEC-23_2_H03,HUVEC-23,2,H03,1,positive_control,test/HUVEC-23/Plate2/H03_s2,HUVEC
HUVEC-23_2_H07,HUVEC-23,2,H07,12,positive_control,test/HUVEC-23/Plate2/H07_s1,HUVEC
HUVEC-23_2_H07,HUVEC-23,2,H07,12,positive_control,test/HUVEC-23/Plate2/H07_s2,HUVEC
HUVEC-23_2_H11,HUVEC-23,2,H11,0,positive_control,test/HUVEC-23/Plate2/H11_s1,HUVEC
HUVEC-23_2_H11,HUVEC-23,2,H11,0,positive_control,test/HUVEC-23/Plate2/H11_s2,HUVEC
HUVEC-23_2_H15,HUVEC-23,2,H15,5,positive_control,test/HUVEC-23/Plate2/H15_s1,HUVEC
HUVEC-23_2_H15,HUVEC-23,2,H15,5,positive_control,test/HUVEC-23/Plate2/H15_s2,HUVEC
HUVEC-23_2_H19,HUVEC-23,2,H19,19,positive_control,test/HUVEC-23/Plate2/H19_s1,HUVEC
HUVEC-23_2_H19,HUVEC-23,2,H19,19,positive_control,test/HUVEC-23/Plate2/H19_s2,HUVEC
HUVEC-23_2_H22,HUVEC-23,2,H22,26,positive_control,test/HUVEC-23/Plate2/H22_s1,HUVEC
HUVEC-23_2_H22,HUVEC-23,2,H22,26,positive_control,test/HUVEC-23/Plate2/H22_s2,HUVEC
HUVEC-23_2_J03,HUVEC-23,2,J03,20,positive_control,test/HUVEC-23/Plate2/J03_s1,HUVEC
HUVEC-23_2_J03,HUVEC-23,2,J03,20,positive_control,test/HUVEC-23/Plate2/J03_s2,HUVEC
HUVEC-23_2_J07,HUVEC-23,2,J07,17,positive_control,test/HUVEC-23/Plate2/J07_s1,HUVEC
HUVEC-23_2_J07,HUVEC-23,2,J07,17,positive_control,test/HUVEC-23/Plate2/J07_s2,HUVEC
HUVEC-23_2_J11,HUVEC-23,2,J11,28,positive_control,test/HUVEC-23/Plate2/J11_s1,HUVEC
HUVEC-23_2_J11,HUVEC-23,2,J11,28,positive_control,test/HUVEC-23/Plate2/J11_s2,HUVEC
HUVEC-23_2_J15,HUVEC-23,2,J15,18,positive_control,test/HUVEC-23/Plate2/J15_s1,HUVEC
HUVEC-23_2_J15,HUVEC-23,2,J15,18,positive_control,test/HUVEC-23/Plate2/J15_s2,HUVEC
HUVEC-23_2_J19,HUVEC-23,2,J19,24,positive_control,test/HUVEC-23/Plate2/J19_s1,HUVEC
HUVEC-23_2_J19,HUVEC-23,2,J19,24,positive_control,test/HUVEC-23/Plate2/J19_s2,HUVEC
HUVEC-23_2_J22,HUVEC-23,2,J22,22,positive_control,test/HUVEC-23/Plate2/J22_s1,HUVEC
HUVEC-23_2_J22,HUVEC-23,2,J22,22,positive_control,test/HUVEC-23/Plate2/J22_s2,HUVEC
HUVEC-23_2_M03,HUVEC-23,2,M03,11,positive_control,test/HUVEC-23/Plate2/M03_s1,HUVEC
HUVEC-23_2_M03,HUVEC-23,2,M03,11,positive_control,test/HUVEC-23/Plate2/M03_s2,HUVEC
HUVEC-23_2_M07,HUVEC-23,2,M07,6,positive_control,test/HUVEC-23/Plate2/M07_s1,HUVEC
HUVEC-23_2_M07,HUVEC-23,2,M07,6,positive_control,test/HUVEC-23/Plate2/M07_s2,HUVEC
HUVEC-23_2_M11,HUVEC-23,2,M11,9,positive_control,test/HUVEC-23/Plate2/M11_s1,HUVEC
HUVEC-23_2_M11,HUVEC-23,2,M11,9,positive_control,test/HUVEC-23/Plate2/M11_s2,HUVEC
HUVEC-23_2_M15,HUVEC-23,2,M15,21,positive_control,test/HUVEC-23/Plate2/M15_s1,HUVEC
HUVEC-23_2_M15,HUVEC-23,2,M15,21,positive_control,test/HUVEC-23/Plate2/M15_s2,HUVEC
HUVEC-23_2_M19,HUVEC-23,2,M19,10,positive_control,test/HUVEC-23/Plate2/M19_s1,HUVEC
HUVEC-23_2_M19,HUVEC-23,2,M19,10,positive_control,test/HUVEC-23/Plate2/M19_s2,HUVEC
HUVEC-23_2_M22,HUVEC-23,2,M22,25,positive_control,test/HUVEC-23/Plate2/M22_s1,HUVEC
HUVEC-23_2_M22,HUVEC-23,2,M22,25,positive_control,test/HUVEC-23/Plate2/M22_s2,HUVEC
HUVEC-23_3_B02,HUVEC-23,3,B02,30,negative_control,test/HUVEC-23/Plate3/B02_s1,HUVEC
HUVEC-23_3_B02,HUVEC-23,3,B02,30,negative_control,test/HUVEC-23/Plate3/B02_s2,HUVEC
HUVEC-23_3_C03,HUVEC-23,3,C03,16,positive_control,test/HUVEC-23/Plate3/C03_s1,HUVEC
HUVEC-23_3_C03,HUVEC-23,3,C03,16,positive_control,test/HUVEC-23/Plate3/C03_s2,HUVEC
HUVEC-23_3_C07,HUVEC-23,3,C07,19,positive_control,test/HUVEC-23/Plate3/C07_s1,HUVEC
HUVEC-23_3_C07,HUVEC-23,3,C07,19,positive_control,test/HUVEC-23/Plate3/C07_s2,HUVEC
HUVEC-23_3_C11,HUVEC-23,3,C11,11,positive_control,test/HUVEC-23/Plate3/C11_s1,HUVEC
HUVEC-23_3_C11,HUVEC-23,3,C11,11,positive_control,test/HUVEC-23/Plate3/C11_s2,HUVEC
HUVEC-23_3_C15,HUVEC-23,3,C15,13,positive_control,test/HUVEC-23/Plate3/C15_s1,HUVEC
HUVEC-23_3_C15,HUVEC-23,3,C15,13,positive_control,test/HUVEC-23/Plate3/C15_s2,HUVEC
HUVEC-23_3_C19,HUVEC-23,3,C19,27,positive_control,test/HUVEC-23/Plate3/C19_s1,HUVEC
HUVEC-23_3_C19,HUVEC-23,3,C19,27,positive_control,test/HUVEC-23/Plate3/C19_s2,HUVEC
HUVEC-23_3_C22,HUVEC-23,3,C22,26,positive_control,test/HUVEC-23/Plate3/C22_s1,HUVEC
HUVEC-23_3_C22,HUVEC-23,3,C22,26,positive_control,test/HUVEC-23/Plate3/C22_s2,HUVEC
HUVEC-23_3_F03,HUVEC-23,3,F03,0,positive_control,test/HUVEC-23/Plate3/F03_s1,HUVEC
HUVEC-23_3_F03,HUVEC-23,3,F03,0,positive_control,test/HUVEC-23/Plate3/F03_s2,HUVEC
HUVEC-23_3_F07,HUVEC-23,3,F07,21,positive_control,test/HUVEC-23/Plate3/F07_s1,HUVEC
HUVEC-23_3_F07,HUVEC-23,3,F07,21,positive_control,test/HUVEC-23/Plate3/F07_s2,HUVEC
HUVEC-23_3_F11,HUVEC-23,3,F11,17,positive_control,test/HUVEC-23/Plate3/F11_s1,HUVEC
HUVEC-23_3_F11,HUVEC-23,3,F11,17,positive_control,test/HUVEC-23/Plate3/F11_s2,HUVEC
HUVEC-23_3_F15,HUVEC-23,3,F15,3,positive_control,test/HUVEC-23/Plate3/F15_s1,HUVEC
HUVEC-23_3_F15,HUVEC-23,3,F15,3,positive_control,test/HUVEC-23/Plate3/F15_s2,HUVEC
HUVEC-23_3_F19,HUVEC-23,3,F19,23,positive_control,test/HUVEC-23/Plate3/F19_s1,HUVEC
HUVEC-23_3_F19,HUVEC-23,3,F19,23,positive_control,test/HUVEC-23/Plate3/F19_s2,HUVEC
HUVEC-23_3_F22,HUVEC-23,3,F22,18,positive_control,test/HUVEC-23/Plate3/F22_s1,HUVEC
HUVEC-23_3_F22,HUVEC-23,3,F22,18,positive_control,test/HUVEC-23/Plate3/F22_s2,HUVEC
HUVEC-23_3_G15,HUVEC-23,3,G15,30,negative_control,test/HUVEC-23/Plate3/G15_s1,HUVEC
HUVEC-23_3_G15,HUVEC-23,3,G15,30,negative_control,test/HUVEC-23/Plate3/G15_s2,HUVEC
HUVEC-23_3_G16,HUVEC-23,3,G16,30,negative_control,test/HUVEC-23/Plate3/G16_s1,HUVEC
HUVEC-23_3_G16,HUVEC-23,3,G16,30,negative_control,test/HUVEC-23/Plate3/G16_s2,HUVEC
HUVEC-23_3_H03,HUVEC-23,3,H03,6,positive_control,test/HUVEC-23/Plate3/H03_s1,HUVEC
HUVEC-23_3_H03,HUVEC-23,3,H03,6,positive_control,test/HUVEC-23/Plate3/H03_s2,HUVEC
HUVEC-23_3_H07,HUVEC-23,3,H07,25,positive_control,test/HUVEC-23/Plate3/H07_s1,HUVEC
HUVEC-23_3_H07,HUVEC-23,3,H07,25,positive_control,test/HUVEC-23/Plate3/H07_s2,HUVEC
HUVEC-23_3_H11,HUVEC-23,3,H11,7,positive_control,test/HUVEC-23/Plate3/H11_s1,HUVEC
HUVEC-23_3_H11,HUVEC-23,3,H11,7,positive_control,test/HUVEC-23/Plate3/H11_s2,HUVEC
HUVEC-23_3_H15,HUVEC-23,3,H15,28,positive_control,test/HUVEC-23/Plate3/H15_s1,HUVEC
HUVEC-23_3_H15,HUVEC-23,3,H15,28,positive_control,test/HUVEC-23/Plate3/H15_s2,HUVEC
HUVEC-23_3_H19,HUVEC-23,3,H19,29,positive_control,test/HUVEC-23/Plate3/H19_s1,HUVEC
HUVEC-23_3_H19,HUVEC-23,3,H19,29,positive_control,test/HUVEC-23/Plate3/H19_s2,HUVEC
HUVEC-23_3_H22,HUVEC-23,3,H22,15,positive_control,test/HUVEC-23/Plate3/H22_s1,HUVEC
HUVEC-23_3_H22,HUVEC-23,3,H22,15,positive_control,test/HUVEC-23/Plate3/H22_s2,HUVEC
HUVEC-23_3_J03,HUVEC-23,3,J03,4,positive_control,test/HUVEC-23/Plate3/J03_s1,HUVEC
HUVEC-23_3_J03,HUVEC-23,3,J03,4,positive_control,test/HUVEC-23/Plate3/J03_s2,HUVEC
HUVEC-23_3_J07,HUVEC-23,3,J07,10,positive_control,test/HUVEC-23/Plate3/J07_s1,HUVEC
HUVEC-23_3_J07,HUVEC-23,3,J07,10,positive_control,test/HUVEC-23/Plate3/J07_s2,HUVEC
HUVEC-23_3_J11,HUVEC-23,3,J11,9,positive_control,test/HUVEC-23/Plate3/J11_s1,HUVEC
HUVEC-23_3_J11,HUVEC-23,3,J11,9,positive_control,test/HUVEC-23/Plate3/J11_s2,HUVEC
HUVEC-23_3_J15,HUVEC-23,3,J15,12,positive_control,test/HUVEC-23/Plate3/J15_s1,HUVEC
HUVEC-23_3_J15,HUVEC-23,3,J15,12,positive_control,test/HUVEC-23/Plate3/J15_s2,HUVEC
HUVEC-23_3_J19,HUVEC-23,3,J19,14,positive_control,test/HUVEC-23/Plate3/J19_s1,HUVEC
HUVEC-23_3_J19,HUVEC-23,3,J19,14,positive_control,test/HUVEC-23/Plate3/J19_s2,HUVEC
HUVEC-23_3_J22,HUVEC-23,3,J22,22,positive_control,test/HUVEC-23/Plate3/J22_s1,HUVEC
HUVEC-23_3_J22,HUVEC-23,3,J22,22,positive_control,test/HUVEC-23/Plate3/J22_s2,HUVEC
HUVEC-23_3_K16,HUVEC-23,3,K16,30,negative_control,test/HUVEC-23/Plate3/K16_s1,HUVEC
HUVEC-23_3_K16,HUVEC-23,3,K16,30,negative_control,test/HUVEC-23/Plate3/K16_s2,HUVEC
HUVEC-23_3_M03,HUVEC-23,3,M03,20,positive_control,test/HUVEC-23/Plate3/M03_s1,HUVEC
HUVEC-23_3_M03,HUVEC-23,3,M03,20,positive_control,test/HUVEC-23/Plate3/M03_s2,HUVEC
HUVEC-23_3_M07,HUVEC-23,3,M07,8,positive_control,test/HUVEC-23/Plate3/M07_s1,HUVEC
HUVEC-23_3_M07,HUVEC-23,3,M07,8,positive_control,test/HUVEC-23/Plate3/M07_s2,HUVEC
HUVEC-23_3_M11,HUVEC-23,3,M11,5,positive_control,test/HUVEC-23/Plate3/M11_s1,HUVEC
HUVEC-23_3_M11,HUVEC-23,3,M11,5,positive_control,test/HUVEC-23/Plate3/M11_s2,HUVEC
HUVEC-23_3_M15,HUVEC-23,3,M15,2,positive_control,test/HUVEC-23/Plate3/M15_s1,HUVEC
HUVEC-23_3_M15,HUVEC-23,3,M15,2,positive_control,test/HUVEC-23/Plate3/M15_s2,HUVEC
HUVEC-23_3_M19,HUVEC-23,3,M19,24,positive_control,test/HUVEC-23/Plate3/M19_s1,HUVEC
HUVEC-23_3_M19,HUVEC-23,3,M19,24,positive_control,test/HUVEC-23/Plate3/M19_s2,HUVEC
HUVEC-23_3_M22,HUVEC-23,3,M22,1,positive_control,test/HUVEC-23/Plate3/M22_s1,HUVEC
HUVEC-23_3_M22,HUVEC-23,3,M22,1,positive_control,test/HUVEC-23/Plate3/M22_s2,HUVEC
HUVEC-23_4_B02,HUVEC-23,4,B02,30,negative_control,test/HUVEC-23/Plate4/B02_s1,HUVEC
HUVEC-23_4_B02,HUVEC-23,4,B02,30,negative_control,test/HUVEC-23/Plate4/B02_s2,HUVEC
HUVEC-23_4_C03,HUVEC-23,4,C03,9,positive_control,test/HUVEC-23/Plate4/C03_s1,HUVEC
HUVEC-23_4_C03,HUVEC-23,4,C03,9,positive_control,test/HUVEC-23/Plate4/C03_s2,HUVEC
HUVEC-23_4_C07,HUVEC-23,4,C07,24,positive_control,test/HUVEC-23/Plate4/C07_s1,HUVEC
HUVEC-23_4_C07,HUVEC-23,4,C07,24,positive_control,test/HUVEC-23/Plate4/C07_s2,HUVEC
HUVEC-23_4_C11,HUVEC-23,4,C11,6,positive_control,test/HUVEC-23/Plate4/C11_s1,HUVEC
HUVEC-23_4_C11,HUVEC-23,4,C11,6,positive_control,test/HUVEC-23/Plate4/C11_s2,HUVEC
HUVEC-23_4_C15,HUVEC-23,4,C15,3,positive_control,test/HUVEC-23/Plate4/C15_s1,HUVEC
HUVEC-23_4_C15,HUVEC-23,4,C15,3,positive_control,test/HUVEC-23/Plate4/C15_s2,HUVEC
HUVEC-23_4_C19,HUVEC-23,4,C19,17,positive_control,test/HUVEC-23/Plate4/C19_s1,HUVEC
HUVEC-23_4_C19,HUVEC-23,4,C19,17,positive_control,test/HUVEC-23/Plate4/C19_s2,HUVEC
HUVEC-23_4_C22,HUVEC-23,4,C22,7,positive_control,test/HUVEC-23/Plate4/C22_s1,HUVEC
HUVEC-23_4_C22,HUVEC-23,4,C22,7,positive_control,test/HUVEC-23/Plate4/C22_s2,HUVEC
HUVEC-23_4_F03,HUVEC-23,4,F03,26,positive_control,test/HUVEC-23/Plate4/F03_s1,HUVEC
HUVEC-23_4_F03,HUVEC-23,4,F03,26,positive_control,test/HUVEC-23/Plate4/F03_s2,HUVEC
HUVEC-23_4_F07,HUVEC-23,4,F07,5,positive_control,test/HUVEC-23/Plate4/F07_s1,HUVEC
HUVEC-23_4_F07,HUVEC-23,4,F07,5,positive_control,test/HUVEC-23/Plate4/F07_s2,HUVEC
HUVEC-23_4_F11,HUVEC-23,4,F11,16,positive_control,test/HUVEC-23/Plate4/F11_s1,HUVEC
HUVEC-23_4_F11,HUVEC-23,4,F11,16,positive_control,test/HUVEC-23/Plate4/F11_s2,HUVEC
HUVEC-23_4_F15,HUVEC-23,4,F15,13,positive_control,test/HUVEC-23/Plate4/F15_s1,HUVEC
HUVEC-23_4_F15,HUVEC-23,4,F15,13,positive_control,test/HUVEC-23/Plate4/F15_s2,HUVEC
HUVEC-23_4_F19,HUVEC-23,4,F19,0,positive_control,test/HUVEC-23/Plate4/F19_s1,HUVEC
HUVEC-23_4_F19,HUVEC-23,4,F19,0,positive_control,test/HUVEC-23/Plate4/F19_s2,HUVEC
HUVEC-23_4_F22,HUVEC-23,4,F22,18,positive_control,test/HUVEC-23/Plate4/F22_s1,HUVEC
HUVEC-23_4_F22,HUVEC-23,4,F22,18,positive_control,test/HUVEC-23/Plate4/F22_s2,HUVEC
HUVEC-23_4_H03,HUVEC-23,4,H03,15,positive_control,test/HUVEC-23/Plate4/H03_s1,HUVEC
HUVEC-23_4_H03,HUVEC-23,4,H03,15,positive_control,test/HUVEC-23/Plate4/H03_s2,HUVEC
HUVEC-23_4_H04,HUVEC-23,4,H04,30,negative_control,test/HUVEC-23/Plate4/H04_s1,HUVEC
HUVEC-23_4_H04,HUVEC-23,4,H04,30,negative_control,test/HUVEC-23/Plate4/H04_s2,HUVEC
HUVEC-23_4_H07,HUVEC-23,4,H07,10,positive_control,test/HUVEC-23/Plate4/H07_s1,HUVEC
HUVEC-23_4_H07,HUVEC-23,4,H07,10,positive_control,test/HUVEC-23/Plate4/H07_s2,HUVEC
HUVEC-23_4_H11,HUVEC-23,4,H11,19,positive_control,test/HUVEC-23/Plate4/H11_s1,HUVEC
HUVEC-23_4_H11,HUVEC-23,4,H11,19,positive_control,test/HUVEC-23/Plate4/H11_s2,HUVEC
HUVEC-23_4_H15,HUVEC-23,4,H15,4,positive_control,test/HUVEC-23/Plate4/H15_s1,HUVEC
HUVEC-23_4_H15,HUVEC-23,4,H15,4,positive_control,test/HUVEC-23/Plate4/H15_s2,HUVEC
HUVEC-23_4_H19,HUVEC-23,4,H19,23,positive_control,test/HUVEC-23/Plate4/H19_s1,HUVEC
HUVEC-23_4_H19,HUVEC-23,4,H19,23,positive_control,test/HUVEC-23/Plate4/H19_s2,HUVEC
HUVEC-23_4_H22,HUVEC-23,4,H22,12,positive_control,test/HUVEC-23/Plate4/H22_s1,HUVEC
HUVEC-23_4_H22,HUVEC-23,4,H22,12,positive_control,test/HUVEC-23/Plate4/H22_s2,HUVEC
HUVEC-23_4_J03,HUVEC-23,4,J03,22,positive_control,test/HUVEC-23/Plate4/J03_s1,HUVEC
HUVEC-23_4_J03,HUVEC-23,4,J03,22,positive_control,test/HUVEC-23/Plate4/J03_s2,HUVEC
HUVEC-23_4_J07,HUVEC-23,4,J07,28,positive_control,test/HUVEC-23/Plate4/J07_s1,HUVEC
HUVEC-23_4_J07,HUVEC-23,4,J07,28,positive_control,test/HUVEC-23/Plate4/J07_s2,HUVEC
HUVEC-23_4_J11,HUVEC-23,4,J11,1,positive_control,test/HUVEC-23/Plate4/J11_s1,HUVEC
HUVEC-23_4_J11,HUVEC-23,4,J11,1,positive_control,test/HUVEC-23/Plate4/J11_s2,HUVEC
HUVEC-23_4_J15,HUVEC-23,4,J15,27,positive_control,test/HUVEC-23/Plate4/J15_s1,HUVEC
HUVEC-23_4_J15,HUVEC-23,4,J15,27,positive_control,test/HUVEC-23/Plate4/J15_s2,HUVEC
HUVEC-23_4_J19,HUVEC-23,4,J19,30,negative_control,test/HUVEC-23/Plate4/J19_s1,HUVEC
HUVEC-23_4_J19,HUVEC-23,4,J19,30,negative_control,test/HUVEC-23/Plate4/J19_s2,HUVEC
HUVEC-23_4_J22,HUVEC-23,4,J22,8,positive_control,test/HUVEC-23/Plate4/J22_s1,HUVEC
HUVEC-23_4_J22,HUVEC-23,4,J22,8,positive_control,test/HUVEC-23/Plate4/J22_s2,HUVEC
HUVEC-23_4_M03,HUVEC-23,4,M03,11,positive_control,test/HUVEC-23/Plate4/M03_s1,HUVEC
HUVEC-23_4_M03,HUVEC-23,4,M03,11,positive_control,test/HUVEC-23/Plate4/M03_s2,HUVEC
HUVEC-23_4_M07,HUVEC-23,4,M07,21,positive_control,test/HUVEC-23/Plate4/M07_s1,HUVEC
HUVEC-23_4_M07,HUVEC-23,4,M07,21,positive_control,test/HUVEC-23/Plate4/M07_s2,HUVEC
HUVEC-23_4_M11,HUVEC-23,4,M11,25,positive_control,test/HUVEC-23/Plate4/M11_s1,HUVEC
HUVEC-23_4_M11,HUVEC-23,4,M11,25,positive_control,test/HUVEC-23/Plate4/M11_s2,HUVEC
HUVEC-23_4_M15,HUVEC-23,4,M15,20,positive_control,test/HUVEC-23/Plate4/M15_s1,HUVEC
HUVEC-23_4_M15,HUVEC-23,4,M15,20,positive_control,test/HUVEC-23/Plate4/M15_s2,HUVEC
HUVEC-23_4_M19,HUVEC-23,4,M19,29,positive_control,test/HUVEC-23/Plate4/M19_s1,HUVEC
HUVEC-23_4_M19,HUVEC-23,4,M19,29,positive_control,test/HUVEC-23/Plate4/M19_s2,HUVEC
HUVEC-23_4_M22,HUVEC-23,4,M22,2,positive_control,test/HUVEC-23/Plate4/M22_s1,HUVEC
HUVEC-23_4_M22,HUVEC-23,4,M22,2,positive_control,test/HUVEC-23/Plate4/M22_s2,HUVEC
HUVEC-24_1_B02,HUVEC-24,1,B02,30,negative_control,test/HUVEC-24/Plate1/B02_s1,HUVEC
HUVEC-24_1_B02,HUVEC-24,1,B02,30,negative_control,test/HUVEC-24/Plate1/B02_s2,HUVEC
HUVEC-24_1_C03,HUVEC-24,1,C03,30,negative_control,test/HUVEC-24/Plate1/C03_s1,HUVEC
HUVEC-24_1_C03,HUVEC-24,1,C03,30,negative_control,test/HUVEC-24/Plate1/C03_s2,HUVEC
HUVEC-24_1_C07,HUVEC-24,1,C07,20,positive_control,test/HUVEC-24/Plate1/C07_s1,HUVEC
HUVEC-24_1_C07,HUVEC-24,1,C07,20,positive_control,test/HUVEC-24/Plate1/C07_s2,HUVEC
HUVEC-24_1_C11,HUVEC-24,1,C11,3,positive_control,test/HUVEC-24/Plate1/C11_s1,HUVEC
HUVEC-24_1_C11,HUVEC-24,1,C11,3,positive_control,test/HUVEC-24/Plate1/C11_s2,HUVEC
HUVEC-24_1_C15,HUVEC-24,1,C15,19,positive_control,test/HUVEC-24/Plate1/C15_s1,HUVEC
HUVEC-24_1_C15,HUVEC-24,1,C15,19,positive_control,test/HUVEC-24/Plate1/C15_s2,HUVEC
HUVEC-24_1_C19,HUVEC-24,1,C19,4,positive_control,test/HUVEC-24/Plate1/C19_s1,HUVEC
HUVEC-24_1_C19,HUVEC-24,1,C19,4,positive_control,test/HUVEC-24/Plate1/C19_s2,HUVEC
HUVEC-24_1_C22,HUVEC-24,1,C22,16,positive_control,test/HUVEC-24/Plate1/C22_s1,HUVEC
HUVEC-24_1_C22,HUVEC-24,1,C22,16,positive_control,test/HUVEC-24/Plate1/C22_s2,HUVEC
HUVEC-24_1_F03,HUVEC-24,1,F03,2,positive_control,test/HUVEC-24/Plate1/F03_s1,HUVEC
HUVEC-24_1_F03,HUVEC-24,1,F03,2,positive_control,test/HUVEC-24/Plate1/F03_s2,HUVEC
HUVEC-24_1_F07,HUVEC-24,1,F07,17,positive_control,test/HUVEC-24/Plate1/F07_s1,HUVEC
HUVEC-24_1_F07,HUVEC-24,1,F07,17,positive_control,test/HUVEC-24/Plate1/F07_s2,HUVEC
HUVEC-24_1_F11,HUVEC-24,1,F11,24,positive_control,test/HUVEC-24/Plate1/F11_s1,HUVEC
HUVEC-24_1_F11,HUVEC-24,1,F11,24,positive_control,test/HUVEC-24/Plate1/F11_s2,HUVEC
HUVEC-24_1_F15,HUVEC-24,1,F15,27,positive_control,test/HUVEC-24/Plate1/F15_s1,HUVEC
HUVEC-24_1_F15,HUVEC-24,1,F15,27,positive_control,test/HUVEC-24/Plate1/F15_s2,HUVEC
HUVEC-24_1_F19,HUVEC-24,1,F19,0,positive_control,test/HUVEC-24/Plate1/F19_s1,HUVEC
HUVEC-24_1_F19,HUVEC-24,1,F19,0,positive_control,test/HUVEC-24/Plate1/F19_s2,HUVEC
HUVEC-24_1_F22,HUVEC-24,1,F22,29,positive_control,test/HUVEC-24/Plate1/F22_s1,HUVEC
HUVEC-24_1_F22,HUVEC-24,1,F22,29,positive_control,test/HUVEC-24/Plate1/F22_s2,HUVEC
HUVEC-24_1_H03,HUVEC-24,1,H03,7,positive_control,test/HUVEC-24/Plate1/H03_s1,HUVEC
HUVEC-24_1_H03,HUVEC-24,1,H03,7,positive_control,test/HUVEC-24/Plate1/H03_s2,HUVEC
HUVEC-24_1_H07,HUVEC-24,1,H07,5,positive_control,test/HUVEC-24/Plate1/H07_s1,HUVEC
HUVEC-24_1_H07,HUVEC-24,1,H07,5,positive_control,test/HUVEC-24/Plate1/H07_s2,HUVEC
HUVEC-24_1_H11,HUVEC-24,1,H11,9,positive_control,test/HUVEC-24/Plate1/H11_s1,HUVEC
HUVEC-24_1_H11,HUVEC-24,1,H11,9,positive_control,test/HUVEC-24/Plate1/H11_s2,HUVEC
HUVEC-24_1_H15,HUVEC-24,1,H15,18,positive_control,test/HUVEC-24/Plate1/H15_s1,HUVEC
HUVEC-24_1_H15,HUVEC-24,1,H15,18,positive_control,test/HUVEC-24/Plate1/H15_s2,HUVEC
HUVEC-24_1_H19,HUVEC-24,1,H19,26,positive_control,test/HUVEC-24/Plate1/H19_s1,HUVEC
