,id_code,experiment,plate,well,sirna,well_type,img_path_root,cell_type
6269,RPE-03_2_B02,RPE-03,2,B02,30,negative_control,train/RPE-03/Plate2/B02_s2,RPE
6270,RPE-03_2_C03,RPE-03,2,C03,0,positive_control,train/RPE-03/Plate2/C03_s1,RPE
6271,RPE-03_2_C03,RPE-03,2,C03,0,positive_control,train/RPE-03/Plate2/C03_s2,RPE
6272,RPE-03_2_C07,RPE-03,2,C07,1,positive_control,train/RPE-03/Plate2/C07_s1,RPE
6273,RPE-03_2_C07,RPE-03,2,C07,1,positive_control,train/RPE-03/Plate2/C07_s2,RPE
6274,RPE-03_2_C11,RPE-03,2,C11,2,positive_control,train/RPE-03/Plate2/C11_s1,RPE
6275,RPE-03_2_C11,RPE-03,2,C11,2,positive_control,train/RPE-03/Plate2/C11_s2,RPE
6276,RPE-03_2_C15,RPE-03,2,C15,3,positive_control,train/RPE-03/Plate2/C15_s1,RPE
6277,RPE-03_2_C15,RPE-03,2,C15,3,positive_control,train/RPE-03/Plate2/C15_s2,RPE
6278,RPE-03_2_C19,RPE-03,2,C19,4,positive_control,train/RPE-03/Plate2/C19_s1,RPE
6279,RPE-03_2_C19,RPE-03,2,C19,4,positive_control,train/RPE-03/Plate2/C19_s2,RPE
6280,RPE-03_2_C22,RPE-03,2,C22,5,positive_control,train/RPE-03/Plate2/C22_s1,RPE
6281,RPE-03_2_C22,RPE-03,2,C22,5,positive_control,train/RPE-03/Plate2/C22_s2,RPE
6282,RPE-03_2_F03,RPE-03,2,F03,6,positive_control,train/RPE-03/Plate2/F03_s1,RPE
6283,RPE-03_2_F03,RPE-03,2,F03,6,positive_control,train/RPE-03/Plate2/F03_s2,RPE
6284,RPE-03_2_F07,RPE-03,2,F07,7,positive_control,train/RPE-03/Plate2/F07_s1,RPE
6285,RPE-03_2_F07,RPE-03,2,F07,7,positive_control,train/RPE-03/Plate2/F07_s2,RPE
6286,RPE-03_2_F11,RPE-03,2,F11,8,positive_control,train/RPE-03/Plate2/F11_s1,RPE
6287,RPE-03_2_F11,RPE-03,2,F11,8,positive_control,train/RPE-03/Plate2/F11_s2,RPE
6288,RPE-03_2_F15,RPE-03,2,F15,9,positive_control,train/RPE-03/Plate2/F15_s1,RPE
6289,RPE-03_2_F15,RPE-03,2,F15,9,positive_control,train/RPE-03/Plate2/F15_s2,RPE
6290,RPE-03_2_F19,RPE-03,2,F19,10,positive_control,train/RPE-03/Plate2/F19_s1,RPE
6291,RPE-03_2_F19,RPE-03,2,F19,10,positive_control,train/RPE-03/Plate2/F19_s2,RPE
6292,RPE-03_2_F22,RPE-03,2,F22,11,positive_control,train/RPE-03/Plate2/F22_s1,RPE
6293,RPE-03_2_F22,RPE-03,2,F22,11,positive_control,train/RPE-03/Plate2/F22_s2,RPE
6294,RPE-03_2_H03,RPE-03,2,H03,12,positive_control,train/RPE-03/Plate2/H03_s1,RPE
6295,RPE-03_2_H03,RPE-03,2,H03,12,positive_control,train/RPE-03/Plate2/H03_s2,RPE
6296,RPE-03_2_H07,RPE-03,2,H07,13,positive_control,train/RPE-03/Plate2/H07_s1,RPE
6297,RPE-03_2_H07,RPE-03,2,H07,13,positive_control,train/RPE-03/Plate2/H07_s2,RPE
6298,RPE-03_2_H11,RPE-03,2,H11,14,positive_control,train/RPE-03/Plate2/H11_s1,RPE
6299,RPE-03_2_H11,RPE-03,2,H11,14,positive_control,train/RPE-03/Plate2/H11_s2,RPE
6300,RPE-03_2_H15,RPE-03,2,H15,15,positive_control,train/RPE-03/Plate2/H15_s1,RPE
6301,RPE-03_2_H15,RPE-03,2,H15,15,positive_control,train/RPE-03/Plate2/H15_s2,RPE
6302,RPE-03_2_H19,RPE-03,2,H19,16,positive_control,train/RPE-03/Plate2/H19_s1,RPE
6303,RPE-03_2_H19,RPE-03,2,H19,16,positive_control,train/RPE-03/Plate2/H19_s2,RPE
6304,RPE-03_2_H22,RPE-03,2,H22,17,positive_control,train/RPE-03/Plate2/H22_s1,RPE
6305,RPE-03_2_H22,RPE-03,2,H22,17,positive_control,train/RPE-03/Plate2/H22_s2,RPE
6306,RPE-03_2_J03,RPE-03,2,J03,18,positive_control,train/RPE-03/Plate2/J03_s1,RPE
6307,RPE-03_2_J03,RPE-03,2,J03,18,positive_control,train/RPE-03/Plate2/J03_s2,RPE
6308,RPE-03_2_J07,RPE-03,2,J07,19,positive_control,train/RPE-03/Plate2/J07_s1,RPE
6309,RPE-03_2_J07,RPE-03,2,J07,19,positive_control,train/RPE-03/Plate2/J07_s2,RPE
6310,RPE-03_2_J11,RPE-03,2,J11,20,positive_control,train/RPE-03/Plate2/J11_s1,RPE
6311,RPE-03_2_J11,RPE-03,2,J11,20,positive_control,train/RPE-03/Plate2/J11_s2,RPE
6312,RPE-03_2_J15,RPE-03,2,J15,21,positive_control,train/RPE-03/Plate2/J15_s1,RPE
6313,RPE-03_2_J15,RPE-03,2,J15,21,positive_control,train/RPE-03/Plate2/J15_s2,RPE
6314,RPE-03_2_J19,RPE-03,2,J19,22,positive_control,train/RPE-03/Plate2/J19_s1,RPE
6315,RPE-03_2_J19,RPE-03,2,J19,22,positive_control,train/RPE-03/Plate2/J19_s2,RPE
6316,RPE-03_2_J22,RPE-03,2,J22,23,positive_control,train/RPE-03/Plate2/J22_s1,RPE
6317,RPE-03_2_J22,RPE-03,2,J22,23,positive_control,train/RPE-03/Plate2/J22_s2,RPE
6318,RPE-03_2_M03,RPE-03,2,M03,24,positive_control,train/RPE-03/Plate2/M03_s1,RPE
6319,RPE-03_2_M03,RPE-03,2,M03,24,positive_control,train/RPE-03/Plate2/M03_s2,RPE
6320,RPE-03_2_M07,RPE-03,2,M07,25,positive_control,train/RPE-03/Plate2/M07_s1,RPE
6321,RPE-03_2_M07,RPE-03,2,M07,25,positive_control,train/RPE-03/Plate2/M07_s2,RPE
6322,RPE-03_2_M11,RPE-03,2,M11,26,positive_control,train/RPE-03/Plate2/M11_s1,RPE
6323,RPE-03_2_M11,RPE-03,2,M11,26,positive_control,train/RPE-03/Plate2/M11_s2,RPE
6324,RPE-03_2_M15,RPE-03,2,M15,27,positive_control,train/RPE-03/Plate2/M15_s1,RPE
6325,RPE-03_2_M15,RPE-03,2,M15,27,positive_control,train/RPE-03/Plate2/M15_s2,RPE
6326,RPE-03_2_M19,RPE-03,2,M19,28,positive_control,train/RPE-03/Plate2/M19_s1,RPE
6327,RPE-03_2_M19,RPE-03,2,M19,28,positive_control,train/RPE-03/Plate2/M19_s2,RPE
6328,RPE-03_2_M22,RPE-03,2,M22,29,positive_control,train/RPE-03/Plate2/M22_s1,RPE
6329,RPE-03_2_M22,RPE-03,2,M22,29,positive_control,train/RPE-03/Plate2/M22_s2,RPE
6330,RPE-03_3_B02,RPE-03,3,B02,30,negative_control,train/RPE-03/Plate3/B02_s1,RPE
6331,RPE-03_3_B02,RPE-03,3,B02,30,negative_control,train/RPE-03/Plate3/B02_s2,RPE
6332,RPE-03_3_C03,RPE-03,3,C03,0,positive_control,train/RPE-03/Plate3/C03_s1,RPE
6333,RPE-03_3_C03,RPE-03,3,C03,0,positive_control,train/RPE-03/Plate3/C03_s2,RPE
6334,RPE-03_3_C07,RPE-03,3,C07,1,positive_control,train/RPE-03/Plate3/C07_s1,RPE
6335,RPE-03_3_C07,RPE-03,3,C07,1,positive_control,train/RPE-03/Plate3/C07_s2,RPE
6336,RPE-03_3_C11,RPE-03,3,C11,2,positive_control,train/RPE-03/Plate3/C11_s1,RPE
6337,RPE-03_3_C11,RPE-03,3,C11,2,positive_control,train/RPE-03/Plate3/C11_s2,RPE
6338,RPE-03_3_C15,RPE-03,3,C15,3,positive_control,train/RPE-03/Plate3/C15_s1,RPE
6339,RPE-03_3_C15,RPE-03,3,C15,3,positive_control,train/RPE-03/Plate3/C15_s2,RPE
6340,RPE-03_3_C19,RPE-03,3,C19,4,positive_control,train/RPE-03/Plate3/C19_s1,RPE
6341,RPE-03_3_C19,RPE-03,3,C19,4,positive_control,train/RPE-03/Plate3/C19_s2,RPE
6342,RPE-03_3_C22,RPE-03,3,C22,5,positive_control,train/RPE-03/Plate3/C22_s1,RPE
6343,RPE-03_3_C22,RPE-03,3,C22,5,positive_control,train/RPE-03/Plate3/C22_s2,RPE
6344,RPE-03_3_F03,RPE-03,3,F03,6,positive_control,train/RPE-03/Plate3/F03_s1,RPE
6345,RPE-03_3_F03,RPE-03,3,F03,6,positive_control,train/RPE-03/Plate3/F03_s2,RPE
6346,RPE-03_3_F07,RPE-03,3,F07,7,positive_control,train/RPE-03/Plate3/F07_s1,RPE
6347,RPE-03_3_F07,RPE-03,3,F07,7,positive_control,train/RPE-03/Plate3/F07_s2,RPE
6348,RPE-03_3_F11,RPE-03,3,F11,8,positive_control,train/RPE-03/Plate3/F11_s1,RPE
6349,RPE-03_3_F11,RPE-03,3,F11,8,positive_control,train/RPE-03/Plate3/F11_s2,RPE
6350,RPE-03_3_F15,RPE-03,3,F15,9,positive_control,train/RPE-03/Plate3/F15_s1,RPE
6351,RPE-03_3_F15,RPE-03,3,F15,9,positive_control,train/RPE-03/Plate3/F15_s2,RPE
6352,RPE-03_3_F19,RPE-03,3,F19,10,positive_control,train/RPE-03/Plate3/F19_s1,RPE
6353,RPE-03_3_F19,RPE-03,3,F19,10,positive_control,train/RPE-03/Plate3/F19_s2,RPE
6354,RPE-03_3_F22,RPE-03,3,F22,30,negative_control,train/RPE-03/Plate3/F22_s1,RPE
6355,RPE-03_3_F22,RPE-03,3,F22,30,negative_control,train/RPE-03/Plate3/F22_s2,RPE
6356,RPE-03_3_H03,RPE-03,3,H03,12,positive_control,train/RPE-03/Plate3/H03_s1,RPE
6357,RPE-03_3_H03,RPE-03,3,H03,12,positive_control,train/RPE-03/Plate3/H03_s2,RPE
6358,RPE-03_3_H07,RPE-03,3,H07,13,positive_control,train/RPE-03/Plate3/H07_s1,RPE
6359,RPE-03_3_H07,RPE-03,3,H07,13,positive_control,train/RPE-03/Plate3/H07_s2,RPE
6360,RPE-03_3_H11,RPE-03,3,H11,14,positive_control,train/RPE-03/Plate3/H11_s1,RPE
6361,RPE-03_3_H11,RPE-03,3,H11,14,positive_control,train/RPE-03/Plate3/H11_s2,RPE
6362,RPE-03_3_H15,RPE-03,3,H15,15,positive_control,train/RPE-03/Plate3/H15_s1,RPE
6363,RPE-03_3_H15,RPE-03,3,H15,15,positive_control,train/RPE-03/Plate3/H15_s2,RPE
6364,RPE-03_3_H19,RPE-03,3,H19,16,positive_control,train/RPE-03/Plate3/H19_s1,RPE
6365,RPE-03_3_H19,RPE-03,3,H19,16,positive_control,train/RPE-03/Plate3/H19_s2,RPE
6366,RPE-03_3_H22,RPE-03,3,H22,17,positive_control,train/RPE-03/Plate3/H22_s1,RPE
6367,RPE-03_3_H22,RPE-03,3,H22,17,positive_control,train/RPE-03/Plate3/H22_s2,RPE
6368,RPE-03_3_J03,RPE-03,3,J03,18,positive_control,train/RPE-03/Plate3/J03_s1,RPE
6369,RPE-03_3_J03,RPE-03,3,J03,18,positive_control,train/RPE-03/Plate3/J03_s2,RPE
6370,RPE-03_3_J07,RPE-03,3,J07,19,positive_control,train/RPE-03/Plate3/J07_s1,RPE
6371,RPE-03_3_J07,RPE-03,3,J07,19,positive_control,train/RPE-03/Plate3/J07_s2,RPE
6372,RPE-03_3_J11,RPE-03,3,J11,20,positive_control,train/RPE-03/Plate3/J11_s1,RPE
6373,RPE-03_3_J11,RPE-03,3,J11,20,positive_control,train/RPE-03/Plate3/J11_s2,RPE
6374,RPE-03_3_J15,RPE-03,3,J15,21,positive_control,train/RPE-03/Plate3/J15_s1,RPE
6375,RPE-03_3_J15,RPE-03,3,J15,21,positive_control,train/RPE-03/Plate3/J15_s2,RPE
6376,RPE-03_3_J19,RPE-03,3,J19,22,positive_control,train/RPE-03/Plate3/J19_s1,RPE
6377,RPE-03_3_J19,RPE-03,3,J19,22,positive_control,train/RPE-03/Plate3/J19_s2,RPE
6378,RPE-03_3_J22,RPE-03,3,J22,23,positive_control,train/RPE-03/Plate3/J22_s1,RPE
6379,RPE-03_3_J22,RPE-03,3,J22,23,positive_control,train/RPE-03/Plate3/J22_s2,RPE
6380,RPE-03_3_M03,RPE-03,3,M03,24,positive_control,train/RPE-03/Plate3/M03_s1,RPE
6381,RPE-03_3_M03,RPE-03,3,M03,24,positive_control,train/RPE-03/Plate3/M03_s2,RPE
6382,RPE-03_3_M07,RPE-03,3,M07,25,positive_control,train/RPE-03/Plate3/M07_s1,RPE
6383,RPE-03_3_M07,RPE-03,3,M07,25,positive_control,train/RPE-03/Plate3/M07_s2,RPE
6384,RPE-03_3_M11,RPE-03,3,M11,26,positive_control,train/RPE-03/Plate3/M11_s1,RPE
6385,RPE-03_3_M11,RPE-03,3,M11,26,positive_control,train/RPE-03/Plate3/M11_s2,RPE
6386,RPE-03_3_M15,RPE-03,3,M15,27,positive_control,train/RPE-03/Plate3/M15_s1,RPE
6387,RPE-03_3_M15,RPE-03,3,M15,27,positive_control,train/RPE-03/Plate3/M15_s2,RPE
6388,RPE-03_3_M19,RPE-03,3,M19,28,positive_control,train/RPE-03/Plate3/M19_s1,RPE
6389,RPE-03_3_M19,RPE-03,3,M19,28,positive_control,train/RPE-03/Plate3/M19_s2,RPE
6390,RPE-03_3_M22,RPE-03,3,M22,29,positive_control,train/RPE-03/Plate3/M22_s1,RPE
6391,RPE-03_3_M22,RPE-03,3,M22,29,positive_control,train/RPE-03/Plate3/M22_s2,RPE
6392,RPE-03_4_B02,RPE-03,4,B02,30,negative_control,train/RPE-03/Plate4/B02_s1,RPE
6393,RPE-03_4_B02,RPE-03,4,B02,30,negative_control,train/RPE-03/Plate4/B02_s2,RPE
6394,RPE-03_4_C03,RPE-03,4,C03,0,positive_control,train/RPE-03/Plate4/C03_s1,RPE
6395,RPE-03_4_C03,RPE-03,4,C03,0,positive_control,train/RPE-03/Plate4/C03_s2,RPE
6396,RPE-03_4_C07,RPE-03,4,C07,1,positive_control,train/RPE-03/Plate4/C07_s1,RPE
6397,RPE-03_4_C07,RPE-03,4,C07,1,positive_control,train/RPE-03/Plate4/C07_s2,RPE
6398,RPE-03_4_C11,RPE-03,4,C11,2,positive_control,train/RPE-03/Plate4/C11_s1,RPE
6399,RPE-03_4_C11,RPE-03,4,C11,2,positive_control,train/RPE-03/Plate4/C11_s2,RPE
6400,RPE-03_4_C15,RPE-03,4,C15,3,positive_control,train/RPE-03/Plate4/C15_s1,RPE
6401,RPE-03_4_C15,RPE-03,4,C15,3,positive_control,train/RPE-03/Plate4/C15_s2,RPE
6402,RPE-03_4_C19,RPE-03,4,C19,4,positive_control,train/RPE-03/Plate4/C19_s1,RPE
6403,RPE-03_4_C19,RPE-03,4,C19,4,positive_control,train/RPE-03/Plate4/C19_s2,RPE
6404,RPE-03_4_C22,RPE-03,4,C22,5,positive_control,train/RPE-03/Plate4/C22_s1,RPE
6405,RPE-03_4_C22,RPE-03,4,C22,5,positive_control,train/RPE-03/Plate4/C22_s2,RPE
6406,RPE-03_4_F03,RPE-03,4,F03,6,positive_control,train/RPE-03/Plate4/F03_s1,RPE
6407,RPE-03_4_F03,RPE-03,4,F03,6,positive_control,train/RPE-03/Plate4/F03_s2,RPE
6408,RPE-03_4_F07,RPE-03,4,F07,7,positive_control,train/RPE-03/Plate4/F07_s1,RPE
6409,RPE-03_4_F07,RPE-03,4,F07,7,positive_control,train/RPE-03/Plate4/F07_s2,RPE
6410,RPE-03_4_F11,RPE-03,4,F11,8,positive_control,train/RPE-03/Plate4/F11_s1,RPE
6411,RPE-03_4_F11,RPE-03,4,F11,8,positive_control,train/RPE-03/Plate4/F11_s2,RPE
6412,RPE-03_4_F15,RPE-03,4,F15,9,positive_control,train/RPE-03/Plate4/F15_s1,RPE
6413,RPE-03_4_F15,RPE-03,4,F15,9,positive_control,train/RPE-03/Plate4/F15_s2,RPE
6414,RPE-03_4_F19,RPE-03,4,F19,10,positive_control,train/RPE-03/Plate4/F19_s1,RPE
6415,RPE-03_4_F19,RPE-03,4,F19,10,positive_control,train/RPE-03/Plate4/F19_s2,RPE
6416,RPE-03_4_F22,RPE-03,4,F22,11,positive_control,train/RPE-03/Plate4/F22_s1,RPE
6417,RPE-03_4_F22,RPE-03,4,F22,11,positive_control,train/RPE-03/Plate4/F22_s2,RPE
6418,RPE-03_4_H03,RPE-03,4,H03,12,positive_control,train/RPE-03/Plate4/H03_s1,RPE
6419,RPE-03_4_H03,RPE-03,4,H03,12,positive_control,train/RPE-03/Plate4/H03_s2,RPE
6420,RPE-03_4_H07,RPE-03,4,H07,13,positive_control,train/RPE-03/Plate4/H07_s1,RPE
6421,RPE-03_4_H07,RPE-03,4,H07,13,positive_control,train/RPE-03/Plate4/H07_s2,RPE
6422,RPE-03_4_H11,RPE-03,4,H11,14,positive_control,train/RPE-03/Plate4/H11_s1,RPE
6423,RPE-03_4_H11,RPE-03,4,H11,14,positive_control,train/RPE-03/Plate4/H11_s2,RPE
6424,RPE-03_4_H15,RPE-03,4,H15,15,positive_control,train/RPE-03/Plate4/H15_s1,RPE
6425,RPE-03_4_H15,RPE-03,4,H15,15,positive_control,train/RPE-03/Plate4/H15_s2,RPE
6426,RPE-03_4_H19,RPE-03,4,H19,16,positive_control,train/RPE-03/Plate4/H19_s1,RPE
6427,RPE-03_4_H19,RPE-03,4,H19,16,positive_control,train/RPE-03/Plate4/H19_s2,RPE
6428,RPE-03_4_H22,RPE-03,4,H22,17,positive_control,train/RPE-03/Plate4/H22_s1,RPE
6429,RPE-03_4_H22,RPE-03,4,H22,17,positive_control,train/RPE-03/Plate4/H22_s2,RPE
6430,RPE-03_4_J03,RPE-03,4,J03,18,positive_control,train/RPE-03/Plate4/J03_s1,RPE
6431,RPE-03_4_J03,RPE-03,4,J03,18,positive_control,train/RPE-03/Plate4/J03_s2,RPE
6432,RPE-03_4_J07,RPE-03,4,J07,19,positive_control,train/RPE-03/Plate4/J07_s1,RPE
6433,RPE-03_4_J07,RPE-03,4,J07,19,positive_control,train/RPE-03/Plate4/J07_s2,RPE
6434,RPE-03_4_J11,RPE-03,4,J11,20,positive_control,train/RPE-03/Plate4/J11_s1,RPE
6435,RPE-03_4_J11,RPE-03,4,J11,20,positive_control,train/RPE-03/Plate4/J11_s2,RPE
6436,RPE-03_4_J15,RPE-03,4,J15,21,positive_control,train/RPE-03/Plate4/J15_s1,RPE
6437,RPE-03_4_J15,RPE-03,4,J15,21,positive_control,train/RPE-03/Plate4/J15_s2,RPE
6438,RPE-03_4_J19,RPE-03,4,J19,22,positive_control,train/RPE-03/Plate4/J19_s1,RPE
6439,RPE-03_4_J19,RPE-03,4,J19,22,positive_control,train/RPE-03/Plate4/J19_s2,RPE
6440,RPE-03_4_J22,RPE-03,4,J22,23,positive_control,train/RPE-03/Plate4/J22_s1,RPE
6441,RPE-03_4_J22,RPE-03,4,J22,23,positive_control,train/RPE-03/Plate4/J22_s2,RPE
6442,RPE-03_4_M03,RPE-03,4,M03,24,positive_control,train/RPE-03/Plate4/M03_s1,RPE
6443,RPE-03_4_M03,RPE-03,4,M03,24,positive_control,train/RPE-03/Plate4/M03_s2,RPE
6444,RPE-03_4_M07,RPE-03,4,M07,25,positive_control,train/RPE-03/Plate4/M07_s1,RPE
6445,RPE-03_4_M07,RPE-03,4,M07,25,positive_control,train/RPE-03/Plate4/M07_s2,RPE
6446,RPE-03_4_M11,RPE-03,4,M11,26,positive_control,train/RPE-03/Plate4/M11_s1,RPE
6447,RPE-03_4_M11,RPE-03,4,M11,26,positive_control,train/RPE-03/Plate4/M11_s2,RPE
6448,RPE-03_4_M15,RPE-03,4,M15,27,positive_control,train/RPE-03/Plate4/M15_s1,RPE
6449,RPE-03_4_M15,RPE-03,4,M15,27,positive_control,train/RPE-03/Plate4/M15_s2,RPE
6450,RPE-03_4_M19,RPE-03,4,M19,28,positive_control,train/RPE-03/Plate4/M19_s1,RPE
6451,RPE-03_4_M19,RPE-03,4,M19,28,positive_control,train/RPE-03/Plate4/M19_s2,RPE
6452,RPE-03_4_M22,RPE-03,4,M22,29,positive_control,train/RPE-03/Plate4/M22_s1,RPE
6453,RPE-03_4_M22,RPE-03,4,M22,29,positive_control,train/RPE-03/Plate4/M22_s2,RPE
6454,RPE-04_1_B02,RPE-04,1,B02,30,negative_control,train/RPE-04/Plate1/B02_s1,RPE
6455,RPE-04_1_B02,RPE-04,1,B02,30,negative_control,train/RPE-04/Plate1/B02_s2,RPE
6456,RPE-04_1_C03,RPE-04,1,C03,17,positive_control,train/RPE-04/Plate1/C03_s1,RPE
6457,RPE-04_1_C03,RPE-04,1,C03,17,positive_control,train/RPE-04/Plate1/C03_s2,RPE
6458,RPE-04_1_C07,RPE-04,1,C07,23,positive_control,train/RPE-04/Plate1/C07_s1,RPE
6459,RPE-04_1_C07,RPE-04,1,C07,23,positive_control,train/RPE-04/Plate1/C07_s2,RPE
6460,RPE-04_1_C11,RPE-04,1,C11,1,positive_control,train/RPE-04/Plate1/C11_s1,RPE
6461,RPE-04_1_C11,RPE-04,1,C11,1,positive_control,train/RPE-04/Plate1/C11_s2,RPE
6462,RPE-04_1_C15,RPE-04,1,C15,11,positive_control,train/RPE-04/Plate1/C15_s1,RPE
6463,RPE-04_1_C15,RPE-04,1,C15,11,positive_control,train/RPE-04/Plate1/C15_s2,RPE
6464,RPE-04_1_C19,RPE-04,1,C19,28,positive_control,train/RPE-04/Plate1/C19_s1,RPE
6465,RPE-04_1_C19,RPE-04,1,C19,28,positive_control,train/RPE-04/Plate1/C19_s2,RPE
6466,RPE-04_1_C22,RPE-04,1,C22,5,positive_control,train/RPE-04/Plate1/C22_s1,RPE
6467,RPE-04_1_C22,RPE-04,1,C22,5,positive_control,train/RPE-04/Plate1/C22_s2,RPE
6468,RPE-04_1_F03,RPE-04,1,F03,7,positive_control,train/RPE-04/Plate1/F03_s1,RPE
6469,RPE-04_1_F03,RPE-04,1,F03,7,positive_control,train/RPE-04/Plate1/F03_s2,RPE
6470,RPE-04_1_F07,RPE-04,1,F07,14,positive_control,train/RPE-04/Plate1/F07_s1,RPE
6471,RPE-04_1_F07,RPE-04,1,F07,14,positive_control,train/RPE-04/Plate1/F07_s2,RPE
6472,RPE-04_1_F11,RPE-04,1,F11,22,positive_control,train/RPE-04/Plate1/F11_s1,RPE
6473,RPE-04_1_F11,RPE-04,1,F11,22,positive_control,train/RPE-04/Plate1/F11_s2,RPE
6474,RPE-04_1_F15,RPE-04,1,F15,9,positive_control,train/RPE-04/Plate1/F15_s1,RPE
6475,RPE-04_1_F15,RPE-04,1,F15,9,positive_control,train/RPE-04/Plate1/F15_s2,RPE
6476,RPE-04_1_F19,RPE-04,1,F19,4,positive_control,train/RPE-04/Plate1/F19_s1,RPE
6477,RPE-04_1_F19,RPE-04,1,F19,4,positive_control,train/RPE-04/Plate1/F19_s2,RPE
6478,RPE-04_1_F22,RPE-04,1,F22,29,positive_control,train/RPE-04/Plate1/F22_s1,RPE
6479,RPE-04_1_F22,RPE-04,1,F22,29,positive_control,train/RPE-04/Plate1/F22_s2,RPE
6480,RPE-04_1_H03,RPE-04,1,H03,20,positive_control,train/RPE-04/Plate1/H03_s1,RPE
6481,RPE-04_1_H03,RPE-04,1,H03,20,positive_control,train/RPE-04/Plate1/H03_s2,RPE
6482,RPE-04_1_H07,RPE-04,1,H07,2,positive_control,train/RPE-04/Plate1/H07_s1,RPE
6483,RPE-04_1_H07,RPE-04,1,H07,2,positive_control,train/RPE-04/Plate1/H07_s2,RPE
6484,RPE-04_1_H11,RPE-04,1,H11,15,positive_control,train/RPE-04/Plate1/H11_s1,RPE
6485,RPE-04_1_H11,RPE-04,1,H11,15,positive_control,train/RPE-04/Plate1/H11_s2,RPE
6486,RPE-04_1_H15,RPE-04,1,H15,10,positive_control,train/RPE-04/Plate1/H15_s1,RPE
6487,RPE-04_1_H15,RPE-04,1,H15,10,positive_control,train/RPE-04/Plate1/H15_s2,RPE
6488,RPE-04_1_H19,RPE-04,1,H19,16,positive_control,train/RPE-04/Plate1/H19_s1,RPE
6489,RPE-04_1_H19,RPE-04,1,H19,16,positive_control,train/RPE-04/Plate1/H19_s2,RPE
6490,RPE-04_1_H22,RPE-04,1,H22,12,positive_control,train/RPE-04/Plate1/H22_s1,RPE
6491,RPE-04_1_H22,RPE-04,1,H22,12,positive_control,train/RPE-04/Plate1/H22_s2,RPE
6492,RPE-04_1_J03,RPE-04,1,J03,18,positive_control,train/RPE-04/Plate1/J03_s1,RPE
6493,RPE-04_1_J03,RPE-04,1,J03,18,positive_control,train/RPE-04/Plate1/J03_s2,RPE
6494,RPE-04_1_J07,RPE-04,1,J07,19,positive_control,train/RPE-04/Plate1/J07_s1,RPE
6495,RPE-04_1_J07,RPE-04,1,J07,19,positive_control,train/RPE-04/Plate1/J07_s2,RPE
6496,RPE-04_1_J11,RPE-04,1,J11,26,positive_control,train/RPE-04/Plate1/J11_s1,RPE
6497,RPE-04_1_J11,RPE-04,1,J11,26,positive_control,train/RPE-04/Plate1/J11_s2,RPE
6498,RPE-04_1_J15,RPE-04,1,J15,3,positive_control,train/RPE-04/Plate1/J15_s1,RPE
6499,RPE-04_1_J15,RPE-04,1,J15,3,positive_control,train/RPE-04/Plate1/J15_s2,RPE
6500,RPE-04_1_J19,RPE-04,1,J19,8,positive_control,train/RPE-04/Plate1/J19_s1,RPE
6501,RPE-04_1_J19,RPE-04,1,J19,8,positive_control,train/RPE-04/Plate1/J19_s2,RPE
6502,RPE-04_1_J22,RPE-04,1,J22,6,positive_control,train/RPE-04/Plate1/J22_s1,RPE
6503,RPE-04_1_J22,RPE-04,1,J22,6,positive_control,train/RPE-04/Plate1/J22_s2,RPE
6504,RPE-04_1_M03,RPE-04,1,M03,21,positive_control,train/RPE-04/Plate1/M03_s1,RPE
6505,RPE-04_1_M03,RPE-04,1,M03,21,positive_control,train/RPE-04/Plate1/M03_s2,RPE
6506,RPE-04_1_M07,RPE-04,1,M07,24,positive_control,train/RPE-04/Plate1/M07_s1,RPE
6507,RPE-04_1_M07,RPE-04,1,M07,24,positive_control,train/RPE-04/Plate1/M07_s2,RPE
6508,RPE-04_1_M11,RPE-04,1,M11,0,positive_control,train/RPE-04/Plate1/M11_s1,RPE
6509,RPE-04_1_M11,RPE-04,1,M11,0,positive_control,train/RPE-04/Plate1/M11_s2,RPE
6510,RPE-04_1_M15,RPE-04,1,M15,27,positive_control,train/RPE-04/Plate1/M15_s1,RPE
6511,RPE-04_1_M15,RPE-04,1,M15,27,positive_control,train/RPE-04/Plate1/M15_s2,RPE
6512,RPE-04_1_M19,RPE-04,1,M19,25,positive_control,train/RPE-04/Plate1/M19_s1,RPE
6513,RPE-04_1_M19,RPE-04,1,M19,25,positive_control,train/RPE-04/Plate1/M19_s2,RPE
6514,RPE-04_1_M22,RPE-04,1,M22,13,positive_control,train/RPE-04/Plate1/M22_s1,RPE
6515,RPE-04_1_M22,RPE-04,1,M22,13,positive_control,train/RPE-04/Plate1/M22_s2,RPE
6516,RPE-04_2_B02,RPE-04,2,B02,30,negative_control,train/RPE-04/Plate2/B02_s1,RPE
6517,RPE-04_2_B02,RPE-04,2,B02,30,negative_control,train/RPE-04/Plate2/B02_s2,RPE
6518,RPE-04_2_C03,RPE-04,2,C03,11,positive_control,train/RPE-04/Plate2/C03_s1,RPE
6519,RPE-04_2_C03,RPE-04,2,C03,11,positive_control,train/RPE-04/Plate2/C03_s2,RPE
6520,RPE-04_2_C07,RPE-04,2,C07,10,positive_control,train/RPE-04/Plate2/C07_s1,RPE
6521,RPE-04_2_C07,RPE-04,2,C07,10,positive_control,train/RPE-04/Plate2/C07_s2,RPE
